1 0.0615906 -0.0980637 0.485844 -0.00047072 0.000265936 -0.016634 0.00896825 -0.010138 0.460708 -0.010138 0.386739 -0.0980637 0.485844
1 0.0715865 -0.0980637 0.485844 -0.000533466 0.000298507 0.00190231 -0.0012493 -0.010138 0.460708 -0.010138 0.386739 -0.0980637 0.485844
1 0.0815741 -0.098083 0.485855 -0.000537943 0.000300195 -0.00256555 0.00142805 -0.010138 0.460708 -0.010138 0.386739 -0.098083 0.485855
1 0.0915783 -0.0981023 0.485866 -0.000613688 0.000343194 -0.00694109 0.00397639 -0.010138 0.460708 -0.010138 0.386739 -0.0981023 0.485866
1 0.102228 -0.0981023 0.485866 -0.00083735 0.000470685 -0.00797166 0.00455373 -0.010138 0.460708 -0.010138 0.386739 -0.0981023 0.485866
1 0.121571 -0.0981023 0.485866 -0.000820353 0.000461637 0.00991962 -0.00554373 -0.010138 0.460708 -0.010138 0.386739 -0.0981023 0.485866
1 0.13156 -0.0981023 0.485866 -0.000648678 0.000365264 0.0170035 -0.00955767 -0.010138 0.460708 -0.010138 0.386739 -0.0981023 0.485866
1 0.141565 -0.0981216 0.485877 -0.000525712 0.000296054 0.0111659 -0.00629152 -0.010138 0.460708 -0.010138 0.386739 -0.0981216 0.485877
1 0.151566 -0.0981177 0.485893 -0.000435132 0.000275637 0.00861705 0.0093057 -0.010138 0.460708 -0.010138 0.386739 -0.0981177 0.485893
1 0.161555 -0.0980944 0.485897 -0.000294298 0.000438483 0.0285244 0.009938 -0.010138 0.460708 -0.010138 0.386739 -0.0980944 0.485897
1 0.17156 -0.0980904 0.485913 9.595e-05 0.000577208 0.0410291 0.0149912 -0.010138 0.460708 -0.010138 0.386739 -0.0980904 0.485913
1 0.181647 -0.0980279 0.485985 0.00119573 0.00131891 0.0755652 0.063439 -0.010138 0.460708 -0.010138 0.386739 -0.0980279 0.485985
1 0.201556 -0.0979694 0.486041 0.00194957 0.00225015 0.0790112 0.116442 -0.010138 0.460708 -0.010138 0.386739 -0.0979694 0.486041
1 0.211543 -0.0979183 0.486154 0.00291211 0.00360702 0.112098 0.164095 -0.010138 0.460708 -0.010138 0.386739 -0.0979183 0.486154
1 0.221545 -0.0978358 0.486304 0.00419233 0.00560526 0.144297 0.229969 -0.010138 0.460708 -0.010138 0.386739 -0.0978358 0.486304
1 0.231543 -0.0977218 0.486489 0.00559634 0.00842227 0.146622 0.320645 -0.010138 0.460708 -0.010138 0.386739 -0.0977218 0.486489
1 0.241532 -0.0975531 0.486715 0.00736142 0.011974 0.213042 0.3772 -0.010138 0.460708 -0.010138 0.386739 -0.0975531 0.486715
1 0.251538 -0.097364 0.487018 0.009956 0.0159931 0.293136 0.425207 -0.010138 0.460708 -0.010138 0.386739 -0.097364 0.487018
1 0.26154 -0.0971237 0.487346 0.0132097 0.0206536 0.355622 0.489236 -0.010138 0.460708 -0.010138 0.386739 -0.0971237 0.487346
1 0.271523 -0.0968281 0.487715 0.0171236 0.0255306 0.427853 0.481649 -0.010138 0.460708 -0.010138 0.386739 -0.0968281 0.487715
1 0.281529 -0.09643 0.488132 0.0218628 0.0302989 0.516226 0.476908 -0.010138 0.460708 -0.010138 0.386739 -0.09643 0.488132
1 0.291516 -0.0960379 0.488607 0.0272676 0.0350616 0.552165 0.47254 -0.010138 0.460708 -0.010138 0.386739 -0.0960379 0.488607
1 0.301525 -0.0956131 0.489117 0.0327368 0.0397568 0.529592 0.472232 -0.010138 0.460708 -0.010138 0.386739 -0.0956131 0.489117
1 0.311524 -0.0951275 0.489682 0.0376109 0.0444881 0.46441 0.477193 -0.010138 0.460708 -0.010138 0.386739 -0.0951275 0.489682
1 0.321521 -0.0945656 0.490276 0.0419857 0.0492357 0.425967 0.474245 -0.010138 0.460708 -0.010138 0.386739 -0.0945656 0.490276
1 0.331533 -0.093417 0.491611 0.0509582 0.0580857 0.426265 0.428699 -0.010138 0.460708 -0.010138 0.386739 -0.093417 0.491611
