1	0	0	0.000000	0.000000	0.050000
2	0	0	-0.433013	0.250000	0.050000
3	0	0	0.000000	0.000000	0.050000
4	0	0	0.433013	0.250000	0.050000
5	0	0	0.000000	0.000000	0.050000
6	0	0	0.433013	0.250000	0.050000
7	0	0	0.000000	0.000000	0.050000
8	0	0	0.433013	0.250000	0.050000
9	0	0	0.000000	0.000000	0.050000
10	0	0	-0.433013	0.250000	0.050000
11	0	0	0.000000	0.000000	0.050000
12	0	0	-0.433013	0.250000	0.050000
13	0	0	0.000000	0.000000	0.050000
14	0	0	-0.433013	0.250000	0.050000
15	0	0	0.000000	0.000000	0.050000
16	0	0	0.433013	0.250000	0.050000
17	0	0	0.000000	0.000000	0.050000
18	0	0	-0.000000	-0.500000	0.050000
19	0	0	0.000000	0.000000	0.050000
20	0	0	-0.000000	-0.500000	0.050000
21	0	0	0.000000	0.000000	0.050000
22	0	0	0.433013	0.250000	0.050000
23	0	0	0.000000	0.000000	0.050000
24	0	0	-0.000000	-0.500000	0.050000
25	0	0	0.000000	0.000000	0.050000
26	0	0	-0.000000	-0.500000	0.050000
27	0	0	0.000000	0.000000	0.050000
28	0	0	-0.433013	0.250000	0.050000
29	0	0	0.000000	0.000000	0.050000
30	0	0	-0.000000	-0.500000	0.050000
31	0	1	0.000000	0.000000	0.050000
32	0	1	0.433013	0.250000	0.050000
33	0	1	0.000000	0.000000	0.050000
34	0	1	-0.000000	-0.500000	0.050000
35	0	1	0.000000	0.000000	0.050000
36	0	1	-0.433013	0.250000	0.050000
37	0	1	0.000000	0.000000	0.050000
38	0	1	-0.000000	-0.500000	0.050000
39	0	1	0.000000	0.000000	0.050000
40	0	1	0.433013	0.250000	0.050000
41	0	1	0.000000	0.000000	0.050000
42	0	1	-0.433013	0.250000	0.050000
43	0	1	0.000000	0.000000	0.050000
44	0	1	0.433013	0.250000	0.050000
45	0	1	0.000000	0.000000	0.050000
46	0	1	-0.433013	0.250000	0.050000
47	0	1	0.000000	0.000000	0.050000
48	0	1	0.433013	0.250000	0.050000
49	0	1	0.000000	0.000000	0.050000
50	0	1	-0.433013	0.250000	0.050000
51	0	1	0.000000	0.000000	0.050000
52	0	1	-0.000000	-0.500000	0.050000
53	0	1	0.000000	0.000000	0.050000
54	0	1	-0.000000	-0.500000	0.050000
55	0	1	0.000000	0.000000	0.050000
56	0	1	-0.433013	0.250000	0.050000
57	0	1	0.000000	0.000000	0.050000
58	0	1	0.433013	0.250000	0.050000
59	0	1	0.000000	0.000000	0.050000
60	0	1	-0.433013	0.250000	0.050000
61	0	1	0.000000	0.000000	0.050000
62	0	1	-0.000000	-0.500000	0.050000
63	0	1	0.000000	0.000000	0.050000
64	0	1	-0.433013	0.250000	0.050000
65	0	1	0.000000	0.000000	0.050000
66	0	1	-0.000000	-0.500000	0.050000
67	0	1	0.000000	0.000000	0.050000
68	0	1	-0.433013	0.250000	0.050000
69	0	1	0.000000	0.000000	0.050000
70	0	1	-0.000000	-0.500000	0.050000
71	0	1	0.000000	0.000000	0.050000
72	0	1	0.433013	0.250000	0.050000
73	0	1	0.000000	0.000000	0.050000
74	0	1	-0.433013	0.250000	0.050000
75	0	1	0.000000	0.000000	0.050000
76	0	1	0.433013	0.250000	0.050000
77	0	1	0.000000	0.000000	0.050000
78	0	1	0.433013	0.250000	0.050000
79	0	1	0.000000	0.000000	0.050000
80	0	1	-0.000000	-0.500000	0.050000
81	0	1	0.000000	0.000000	0.050000
82	0	1	-0.433013	0.250000	0.050000
83	0	1	0.000000	0.000000	0.050000
84	0	1	-0.000000	-0.500000	0.050000
85	0	1	0.000000	0.000000	0.050000
86	0	1	-0.000000	-0.500000	0.050000
87	0	1	0.000000	0.000000	0.050000
88	0	1	0.433013	0.250000	0.050000
89	0	1	0.000000	0.000000	0.050000
90	0	1	0.433013	0.250000	0.050000
91	0	1	0.000000	0.000000	0.000000
92	0	1	0.433013	0.250000	0.000000
93	0	1	0.000000	0.000000	0.000000
94	0	1	-0.000000	-0.500000	0.000000
95	0	1	0.000000	0.000000	0.000000
96	0	1	-0.433013	0.250000	0.000000
97	0	1	0.000000	0.000000	0.000000
98	0	1	-0.000000	-0.500000	0.000000
99	0	1	0.000000	0.000000	0.000000
100	0	1	0.433013	0.250000	0.000000
101	0	1	0.000000	0.000000	0.000000
102	0	1	-0.433013	0.250000	0.000000
103	0	1	0.000000	0.000000	0.000000
104	0	1	0.433013	0.250000	0.000000
105	0	1	0.000000	0.000000	0.000000
106	0	1	-0.433013	0.250000	0.000000
107	0	1	0.000000	0.000000	0.000000
108	0	1	0.433013	0.250000	0.000000
109	0	1	0.000000	0.000000	0.000000
110	0	1	-0.433013	0.250000	0.000000
111	0	1	0.000000	0.000000	0.000000
112	0	1	-0.000000	-0.500000	0.000000
113	0	1	0.000000	0.000000	0.000000
114	0	1	-0.000000	-0.500000	0.000000
115	0	1	0.000000	0.000000	0.000000
116	0	1	-0.433013	0.250000	0.000000
117	0	1	0.000000	0.000000	0.000000
118	0	1	0.433013	0.250000	0.000000
119	0	1	0.000000	0.000000	0.000000
120	0	1	-0.433013	0.250000	0.000000
121	0	1	0.000000	0.000000	0.000000
122	0	1	-0.000000	-0.500000	0.000000
123	0	1	0.000000	0.000000	0.000000
124	0	1	-0.433013	0.250000	0.000000
125	0	1	0.000000	0.000000	0.000000
126	0	1	-0.000000	-0.500000	0.000000
127	0	1	0.000000	0.000000	0.000000
128	0	1	-0.433013	0.250000	0.000000
129	0	1	0.000000	0.000000	0.000000
130	0	1	-0.000000	-0.500000	0.000000
131	0	1	0.000000	0.000000	0.000000
132	0	1	0.433013	0.250000	0.000000
133	0	1	0.000000	0.000000	0.000000
134	0	1	-0.433013	0.250000	0.000000
135	0	1	0.000000	0.000000	0.000000
136	0	1	0.433013	0.250000	0.000000
137	0	1	0.000000	0.000000	0.000000
138	0	1	0.433013	0.250000	0.000000
139	0	1	0.000000	0.000000	0.000000
140	0	1	-0.000000	-0.500000	0.000000
141	0	1	0.000000	0.000000	0.000000
142	0	1	-0.433013	0.250000	0.000000
143	0	1	0.000000	0.000000	0.000000
144	0	1	-0.000000	-0.500000	0.000000
145	0	1	0.000000	0.000000	0.000000
146	0	1	-0.000000	-0.500000	0.000000
147	0	1	0.000000	0.000000	0.000000
148	0	1	0.433013	0.250000	0.000000
149	0	1	0.000000	0.000000	0.000000
150	0	1	0.433013	0.250000	0.000000
