1	0	0	0.394433	-0.183383
2	0	0	0.357816	-0.631891
3	0	0	0.340762	-0.182214
4	0	0	0.257725	-0.624486
5	0	0	-0.160323	-0.791027
6	0	0	0.175343	-0.491313
7	0	0	-0.131409	-0.820559
8	0	0	-0.237169	-0.383164
9	0	0	0.174744	-0.201978
10	0	0	-0.181176	-0.477335
11	0	0	0.249335	-0.346335
12	0	0	0.007036	-0.725533
13	0	0	0.340020	-0.422843
14	0	0	-0.093737	-0.542653
15	0	0	-0.453626	-0.272504
16	0	0	-0.004471	-0.244949
17	0	0	0.260251	-0.608848
18	0	0	-0.135968	-0.395516
19	0	0	-0.101269	0.053144
20	0	0	0.290145	-0.168883
21	0	0	0.217672	-0.613008
22	0	0	-0.231066	-0.579329
23	0	0	-0.236627	-0.129364
24	0	0	0.177539	0.046608
25	0	0	0.341275	-0.372547
26	0	0	0.006976	-0.673784
27	0	0	0.113755	-0.236637
28	0	0	-0.212565	-0.546500
29	0	0	-0.222276	-0.096604
30	0	0	0.000000	0.000000
31	1	4	0.022697	-0.474081
32	0	4	-0.089144	-0.038201
33	1	4	-0.097566	-0.488122
34	0	4	0.197119	-0.148033
35	1	4	-0.240519	-0.252786
36	0	4	0.032595	-0.610430
37	1	4	-0.146271	-0.197505
38	0	4	0.254246	0.007644
39	1	4	-0.011947	-0.355180
40	0	4	-0.461550	-0.374076
41	1	4	-0.227083	-0.758166
42	0	4	0.023944	-0.384689
43	1	4	-0.084868	0.051957
44	0	4	-0.425225	-0.242418
45	1	4	-0.210293	-0.637771
46	0	4	0.238577	-0.669639
47	1	4	0.123771	-0.234531
48	0	4	-0.023172	-0.659863
49	1	4	0.205747	-0.272441
50	0	4	-0.144126	0.010559
51	1	4	-0.150866	-0.439391
52	0	4	0.117721	-0.078336
53	1	4	0.009332	-0.515087
54	0	4	0.263706	-0.143881
55	1	4	-0.152409	-0.315195
56	0	4	-0.408176	-0.685443
57	1	4	-0.378194	-0.236443
58	0	4	-0.171320	-0.636072
59	1	4	0.189266	-0.366855
60	0	4	0.044510	-0.792937
61	1	4	0.350337	-0.462831
62	0	4	0.292175	-0.016606
63	1	4	0.352134	-0.462593
64	0	4	0.173482	-0.049576
65	1	4	-0.267326	-0.140065
66	0	4	0.178076	-0.075902
67	1	4	-0.260001	0.026996
68	0	4	0.028005	-0.318767
69	1	4	0.477667	-0.336224
70	0	4	0.033541	-0.263749
71	1	4	-0.412830	-0.320780
72	0	4	-0.014400	-0.111606
73	1	4	-0.245943	-0.497466
74	0	4	0.060441	-0.827054
75	1	4	0.033488	-0.377862
76	0	4	0.131078	-0.817153
77	1	4	0.321035	-0.409211
78	0	4	0.205189	0.025622
79	1	4	0.388286	-0.385445
80	0	4	-0.040290	-0.248247
81	1	4	-0.291526	-0.621584
82	0	4	0.158329	-0.610160
83	1	4	-0.283897	-0.526879
84	0	4	-0.008288	-0.882603
85	1	4	0.048865	-0.436247
86	0	4	0.157228	-0.873005
87	1	4	-0.197431	-0.596026
88	0	4	0.247553	-0.529026
89	1	4	-0.121258	-0.271192
90	0	4	0.290364	-0.453037
91	1	4	-0.046846	-0.751013
92	0	4	-0.278586	-0.365271
93	1	4	0.170837	-0.342489
94	0	4	-0.016185	0.066806
95	1	4	0.107090	-0.365979
96	0	4	-0.302838	-0.551611
97	1	4	0.071439	-0.301777
98	0	4	0.363891	-0.643788
99	1	4	0.382539	-0.194175
100	0	4	-0.032628	-0.367774
101	1	4	0.391196	-0.519013
102	0	4	0.118566	-0.161000
103	1	4	-0.171690	-0.504878
104	0	4	0.069204	-0.884970
105	1	4	0.439468	-0.629226
106	0	4	-0.010448	-0.620544
107	1	4	-0.384897	-0.370967
108	0	4	-0.053014	-0.067070
109	1	4	0.388779	-0.152621
110	0	4	-0.056317	-0.086371
111	1	4	-0.437936	-0.324839
112	0	4	-0.329848	-0.761665
113	1	4	0.119475	-0.736979
114	0	4	-0.304415	-0.585924
115	1	4	-0.427096	-0.152970
116	0	4	-0.145108	-0.503658
117	1	4	0.303287	-0.541637
118	0	4	0.191129	-0.105838
119	1	4	-0.239568	-0.236222
120	0	4	-0.281764	-0.684239
121	1	4	-0.182011	-0.245435
122	0	4	0.262261	-0.173867
123	1	4	0.051297	-0.571351
124	0	4	-0.010179	-0.125570
125	1	4	0.430912	-0.214672
126	0	4	0.196224	-0.598627
127	1	4	-0.177841	-0.848778
128	0	4	-0.187358	-0.398879
129	1	4	-0.187002	0.051121
130	0	4	0.098056	-0.297077
131	1	4	0.275311	-0.710696
132	0	4	-0.115135	-0.486973
133	1	4	0.332937	-0.528590
134	0	4	0.131969	-0.125958
135	1	4	0.399520	-0.487782
136	0	4	0.046099	-0.766338
137	1	4	-0.193950	-0.385711
138	0	4	0.213228	-0.194122
139	1	4	-0.196703	-0.379749
140	0	4	0.233464	-0.247625
141	1	4	-0.086368	0.068931
142	0	4	0.140537	-0.319674
143	1	4	0.270872	-0.750386
144	0	4	0.061258	-0.352188
145	1	4	0.191078	-0.783055
146	0	4	0.055672	-0.353911
147	1	4	-0.387093	-0.434284
148	0	4	0.056985	-0.507051
149	1	4	-0.332407	-0.281499
150	0	4	-0.021199	0.043540
151	1	4	0.216394	-0.338625
152	0	4	-0.129586	-0.050878
153	1	4	0.201384	-0.355770
154	0	4	-0.015703	0.038404
155	1	4	0.201014	-0.355974
156	0	4	-0.201632	-0.155036
