1 0.0585365 0.0471343 0.463841 0.396949 0.595934 -0.492657 3.57492 -0.010138 0.460708 -0.010138 0.386739 0.0471343 0.463841
1 0.0689612 0.0508002 0.470933 0.391176 0.630421 -0.643421 3.38509 -0.010138 0.460708 -0.010138 0.386739 0.0508002 0.470933
1 0.078533 0.0542978 0.478328 0.383313 0.663212 -0.896937 3.23055 -0.010138 0.460708 -0.010138 0.386739 0.0542978 0.478328
1 0.0885288 0.0576966 0.485894 0.373148 0.69382 -1.08045 2.93355 -0.010138 0.460708 -0.010138 0.386739 0.0576966 0.485894
1 0.0985302 0.060897 0.493636 0.361151 0.721351 -1.27528 2.61673 -0.010138 0.460708 -0.010138 0.386739 0.060897 0.493636
1 0.108532 0.0638945 0.501522 0.347057 0.745424 -1.51043 2.27779 -0.010138 0.460708 -0.010138 0.386739 0.0638945 0.501522
1 0.118523 0.066634 0.509526 0.330281 0.766066 -1.79786 1.92026 -0.010138 0.460708 -0.010138 0.386739 0.066634 0.509526
1 0.128519 0.0691316 0.517541 0.310908 0.782575 -2.03351 1.46053 -0.010138 0.460708 -0.010138 0.386739 0.0691316 0.517541
1 0.138515 0.0713448 0.525571 0.288824 0.79444 -2.33916 0.99571 -0.010138 0.460708 -0.010138 0.386739 0.0713448 0.525571
1 0.148514 0.073286 0.533515 0.264129 0.801314 -2.5612 0.476554 -0.010138 0.460708 -0.010138 0.386739 0.073286 0.533515
1 0.158513 0.07491 0.541379 0.237268 0.803275 -2.76606 0.00857194 -0.010138 0.460708 -0.010138 0.386739 0.07491 0.541379
1 0.168527 0.0772162 0.556743 0.179209 0.793745 -2.98982 -0.850922 -0.010138 0.460708 -0.010138 0.386739 0.0772162 0.556743
1 0.188508 0.0779299 0.564161 0.148838 0.782976 -3.06586 -1.21318 -0.010138 0.460708 -0.010138 0.386739 0.0779299 0.564161
1 0.19851 0.0782928 0.571363 0.117859 0.768938 -3.10615 -1.53447 -0.010138 0.460708 -0.010138 0.386739 0.0782928 0.571363
1 0.208497 0.0783804 0.57829 0.0866303 0.751764 -3.12325 -1.83452 -0.010138 0.460708 -0.010138 0.386739 0.0783804 0.57829
1 0.218499 0.0781726 0.584913 0.0555639 0.73138 -3.09669 -2.16513 -0.010138 0.460708 -0.010138 0.386739 0.0781726 0.584913
1 0.228498 0.0776401 0.591255 0.0247846 0.707585 -3.07398 -2.5163 -0.010138 0.460708 -0.010138 0.386739 0.0776401 0.591255
1 0.238494 0.0768527 0.597191 -0.00565893 0.680444 -3.02072 -2.853 -0.010138 0.460708 -0.010138 0.386739 0.0768527 0.597191
1 0.248491 0.0757411 0.602823 -0.0355077 0.649987 -2.94737 -3.17323 -0.010138 0.460708 -0.010138 0.386739 0.0757411 0.602823
1 0.258487 0.0744598 0.607984 -0.064554 0.616571 -2.85492 -3.45407 -0.010138 0.460708 -0.010138 0.386739 0.0744598 0.607984
1 0.2685 0.0709638 0.617107 -0.119884 0.541774 -2.71208 -3.95147 -0.010138 0.460708 -0.010138 0.386739 0.0709638 0.617107
1 0.28848 0.0688438 0.621005 -0.146501 0.500852 -2.6424 -4.1687 -0.010138 0.460708 -0.010138 0.386739 0.0688438 0.621005
1 0.298478 0.0664743 0.624446 -0.172479 0.458172 -2.56733 -4.32591 -0.010138 0.460708 -0.010138 0.386739 0.0664743 0.624446
1 0.308473 0.0639328 0.627418 -0.197666 0.414161 -2.46419 -4.45583 -0.010138 0.460708 -0.010138 0.386739 0.0639328 0.627418
1 0.318468 0.061184 0.629898 -0.221602 0.368866 -2.34839 -4.57218 -0.010138 0.460708 -0.010138 0.386739 0.061184 0.629898
1 0.328469 0.0582513 0.631992 -0.244249 0.322635 -2.20791 -4.624 -0.010138 0.460708 -0.010138 0.386739 0.0582513 0.631992
1 0.338459 0.0552263 0.633583 -0.265017 0.276523 -1.97897 -4.60074 -0.010138 0.460708 -0.010138 0.386739 0.0552263 0.633583
1 0.348461 0.0520372 0.634805 -0.283444 0.230829 -1.7641 -4.53108 -0.010138 0.460708 -0.010138 0.386739 0.0520372 0.634805
1 0.358458 0.0487363 0.635586 -0.299405 0.186187 -1.49422 -4.41064 -0.010138 0.460708 -0.010138 0.386739 0.0487363 0.635586
1 0.368457 0.0452871 0.635977 -0.313126 0.142869 -1.33329 -4.25853 -0.010138 0.460708 -0.010138 0.386739 0.0452871 0.635977
1 0.378455 0.0417748 0.636014 -0.325486 0.10111 -1.17374 -4.10803 -0.010138 0.460708 -0.010138 0.386739 0.0417748 0.636014
1 0.388455 0.03812 0.635679 -0.336461 0.0608844 -1.06849 -3.96138 -0.010138 0.460708 -0.010138 0.386739 0.03812 0.635679
1 0.398454 0.0344516 0.634961 -0.346761 0.022188 -0.999182 -3.81204 -0.010138 0.460708 -0.010138 0.386739 0.0344516 0.634961
1 0.408444 0.0307213 0.633893 -0.35621 -0.0152127 -0.92704 -3.69042 -0.010138 0.460708 -0.010138 0.386739 0.0307213 0.633893
